Num_Acc,PriseEnCharge
202 000 002 559,2769.21
202 000 002 560,1962.15
202 000 002 561,2805.74
202 000 002 562,1876.68
202 000 002 563,2553.12
202 000 002 564,3332.38
202 000 002 565,1958.66
202 000 002 566,2515.89
202 000 002 567,1882.71
202 000 002 568,1872.5
202 000 002 569,2789.71
202 000 002 570,2965.88
202 000 002 571,2476.87
202 000 002 572,3132.68
202 000 002 573,2622.85
202 000 002 574,1671.36
202 000 002 575,3029.85
202 000 002 576,3299.39
202 000 002 577,1894.85
202 000 002 578,1976
202 000 002 579,3199.17
202 000 002 580,1346.82
202 000 002 581,2792.19
202 000 002 582,2238.97
202 000 002 583,2003.36
202 000 002 584,2193.84
202 000 002 585,2417.48
202 000 002 586,2705.71
202 000 002 587,3097.1
202 000 002 588,2630.48
202 000 002 589,2807.86
202 000 002 590,2357.27
202 000 002 591,1646.81
202 000 002 592,2718.47
202 000 002 593,2302.84
202 000 002 594,2901.47
202 000 002 595,2329.41
202 000 002 596,2240.79
202 000 002 597,3293.25
202 000 002 598,2440.91
202 000 002 599,2958.24
202 000 002 600,1166.71
202 000 002 601,2407
202 000 002 602,3250.45
202 000 002 603,2880.08
202 000 002 604,2178.27
202 000 002 605,2606.98
202 000 002 606,2653.16
202 000 002 607,2453.52
202 000 002 608,1393.29
202 000 002 609,2634.91
202 000 002 610,2339.25
202 000 002 611,1917.97
202 000 002 612,2870.25
202 000 002 613,2006.98
202 000 002 614,1972.42
202 000 002 615,2833.36
202 000 002 616,2138.2
202 000 002 617,1703.24
202 000 002 618,2544.97
202 000 002 619,1875.72
202 000 002 620,2511.66
202 000 002 621,2343.17
202 000 002 622,2394.65
202 000 002 623,3251.16
202 000 002 624,3430.64
202 000 002 625,2565.31
202 000 002 626,2485.9
202 000 002 627,2099.87
202 000 002 628,2101.04
202 000 002 629,2345.03
202 000 002 630,2367.38
202 000 002 631,2753.34
202 000 002 632,2500.36
202 000 002 633,2901.76
202 000 002 634,3561.63
202 000 002 635,2119.1
202 000 002 636,1512.95
202 000 002 637,3398.29
202 000 002 638,1716.96
202 000 002 639,3319.69
202 000 002 640,3169.48
202 000 002 641,2828.42
202 000 002 642,2590.64
202 000 002 643,2636.53
202 000 002 644,2007.65
202 000 002 645,2171.32
202 000 002 646,2791.69
202 000 002 647,3285.9
202 000 002 648,2413.03
202 000 002 649,1881.43
202 000 002 650,2335.92
202 000 002 651,1286
202 000 002 652,2379.11
202 000 002 653,2161.17
202 000 002 654,1715.88
202 000 002 655,2606.7
202 000 002 656,3118.76
202 000 002 657,1676.28
202 000 002 658,2369.99
202 000 002 659,1804.89
202 000 002 660,2421.46
202 000 002 661,2556.47
202 000 002 662,2797.26
202 000 002 663,3299.57
202 000 002 664,2180.78
202 000 002 665,2586.22
202 000 002 666,2574.82
202 000 002 667,2249.39
202 000 002 668,4532.25
202 000 002 669,2450.47
202 000 002 670,2006.04
202 000 002 671,2688.5
202 000 002 672,2625.37
202 000 002 673,2222.85
202 000 002 674,2015.46
202 000 002 675,2886.77
202 000 002 676,2082.7
202 000 002 677,3675.54
202 000 002 678,2832.52
202 000 002 679,2310.88
202 000 002 680,2506.58
202 000 002 681,2150.88
202 000 002 682,3151.02
202 000 002 683,2339.77
202 000 002 684,2848.11
202 000 002 685,2528.2
202 000 002 686,2357.04
202 000 002 687,1409.23
202 000 002 688,2040.46
202 000 002 689,1815.05
202 000 002 690,2633.24
202 000 002 691,3204.09
202 000 002 692,3511.61
202 000 002 693,2444.27
202 000 002 694,2469.83
202 000 002 695,3045.34
202 000 002 696,2154.1
202 000 002 697,2914.04
202 000 002 698,2417.65
202 000 002 699,1267.17
202 000 002 700,2655.38
202 000 002 701,3009.39
202 000 002 702,2272.49
202 000 002 703,2755.48
202 000 002 704,2917.17
202 000 002 705,4118.3
202 000 002 706,2345.9
202 000 002 707,2225.88
202 000 002 708,2880.96
202 000 002 709,2893.22
202 000 002 710,3402.05
202 000 002 711,2881.71
202 000 002 712,2221.15
202 000 002 713,2063.94
202 000 002 714,1968.47
202 000 002 715,2950.77
202 000 002 716,2254.67
202 000 002 717,3221.45
202 000 002 718,2475.75
202 000 002 719,3602.21
202 000 002 720,1966.74
202 000 002 721,1692.41
202 000 002 722,1869.68
202 000 002 723,1662.87
202 000 002 724,2580.43
202 000 002 725,1740.15
202 000 002 726,1862.96
202 000 002 727,1652.43
202 000 002 728,1527.46
202 000 002 729,2710.82
202 000 002 730,1677.31
202 000 002 731,1924.18
202 000 002 732,1797.16
202 000 002 733,2646.05
202 000 002 734,2473.09
202 000 002 735,1982.32
202 000 002 736,1937.72
202 000 002 737,1368.58
202 000 002 738,2281.41
202 000 002 739,1733.77
202 000 002 740,2259.67
202 000 002 741,1970.5
202 000 002 742,2309.26
202 000 002 743,2290.5
202 000 002 744,3208.11
202 000 002 745,2623.24
202 000 002 746,2885.32
202 000 002 747,1510.42
202 000 002 748,2203.62
202 000 002 749,1787.36
202 000 002 750,1959.93
202 000 002 751,2638.16
202 000 002 752,1473.01
202 000 002 753,2501.11
202 000 002 754,1699.17
202 000 002 755,2573.2
202 000 002 756,2707.52
202 000 002 757,1799.21
202 000 002 758,2014.41
202 000 002 759,2280.84
202 000 002 760,1913.92
202 000 002 761,2249.04
202 000 002 762,2311.6
202 000 002 763,2028.47
202 000 002 764,2334.92
202 000 002 765,2667.26
202 000 002 766,3025.35
202 000 002 767,3338.02
202 000 002 768,2397.85
202 000 002 769,2191.55
202 000 002 770,2212.09
202 000 002 771,3114.35
202 000 002 772,2721.33
202 000 002 773,2605.73
202 000 002 774,3081.77
202 000 002 775,2557.86
202 000 002 776,1625.94
202 000 002 777,2621.87
202 000 002 778,2700.13
202 000 002 779,2729.84
202 000 002 780,2554.96
202 000 002 781,2897.06
202 000 002 782,3454.19
202 000 002 783,2593.38
202 000 002 784,1866.69
202 000 002 785,2358.52
202 000 002 786,2311.68
202 000 002 787,3034.18
202 000 002 788,3432.51
202 000 002 789,2446.88
202 000 002 790,2507.22
202 000 002 791,2136.12
202 000 002 792,2444.07
202 000 002 793,2636.75
202 000 002 794,1200.82
202 000 002 795,2108.85
202 000 002 796,2419.94
202 000 002 797,2532.59
202 000 002 798,2972.19
202 000 002 799,2716.4
202 000 002 800,3041.97
202 000 002 801,2874.59
202 000 002 802,2201.11
202 000 002 803,2191.83
202 000 002 804,2102.77
202 000 002 805,2567.5
202 000 002 806,2363.51
202 000 002 807,2003.19
202 000 002 808,2347.12
202 000 002 809,2166.73
202 000 002 810,2350.76
202 000 002 811,3322.05
202 000 002 812,2522.97
202 000 002 813,2697.14
202 000 002 814,2676.51
202 000 002 815,3234.65
202 000 002 816,2660.69
202 000 002 817,2325.15
202 000 002 818,2306.8
202 000 002 819,2288.34
202 000 002 820,2726.19
202 000 002 821,2346.24
202 000 002 822,3348.3
202 000 002 823,2997.43
202 000 002 824,2695.85
202 000 002 825,2645.37
202 000 002 826,2437.72
202 000 002 827,2685.43
202 000 002 828,1797.71
202 000 002 829,1794.93
202 000 002 830,1695.2
202 000 002 831,1975.58
202 000 002 832,2266.38
202 000 002 833,1188.71
202 000 002 834,3687.09
202 000 002 835,2691.69
202 000 002 836,1685.16
202 000 002 837,1723.62
202 000 002 838,1882.12
202 000 002 839,2291.62
202 000 002 840,1910.4
202 000 002 841,2056.42
202 000 002 842,1564.21
202 000 002 843,1698.7
202 000 002 844,2776.9
202 000 002 845,2341.37
202 000 002 846,2978.17
202 000 002 847,3308.8
202 000 002 848,2135.96
202 000 002 849,1860.89
202 000 002 850,2192.07
202 000 002 851,1951.79
202 000 002 852,3227.13
202 000 002 853,1903.71
202 000 002 854,1698.12
202 000 002 855,2058.86
202 000 002 856,1617.89
202 000 002 857,1309.86
202 000 002 858,1831.61
202 000 002 859,1911.06
202 000 002 860,2743.11
202 000 002 861,1692
202 000 002 862,2334.18
202 000 002 863,2410.27
202 000 002 864,1563.58
202 000 002 865,2784.3
202 000 002 866,3235.2
202 000 002 867,3699.65
202 000 002 868,3305.36
202 000 002 869,2360.56
202 000 002 870,2802.65
202 000 002 871,2811.78
202 000 002 872,2738.94
202 000 002 873,2147.02
202 000 002 874,2524.09
202 000 002 875,3189.08
202 000 002 876,2268.32
202 000 002 877,2730.32
202 000 002 878,2381.16
202 000 002 879,2007.47
202 000 002 880,2333.01
202 000 002 881,2247.32
202 000 002 882,2160.08
202 000 002 883,2255.69
202 000 002 884,2736.92
202 000 002 885,2862.43
202 000 002 886,2162.63
202 000 002 887,2098.35
202 000 002 888,2908.03
202 000 002 889,3214.27
202 000 002 890,3054.75
202 000 002 891,2744.14
202 000 002 892,1891.35
202 000 002 893,2490.5
202 000 002 894,2234.06
202 000 002 895,2893.55
202 000 002 896,2902.86
202 000 002 897,2804.03
202 000 002 898,2070.44
202 000 002 899,3208.19
202 000 002 900,1826.1
202 000 002 901,3055.24
202 000 002 902,2411.95
202 000 002 903,1957.12
202 000 002 904,1507.94
202 000 002 905,1673.17
202 000 002 906,2580.31
202 000 002 907,2802.63
202 000 002 908,3055.28
202 000 002 909,2647.28
202 000 002 910,2276.47
202 000 002 911,2729.99
202 000 002 912,2052.64
202 000 002 913,1971.11
202 000 002 914,3028.83
202 000 002 915,2077.9
202 000 002 916,1570.4
202 000 002 917,1645.79
202 000 002 918,2427.53
202 000 002 919,2594.66
202 000 002 920,1902.29
202 000 002 921,1653.41
202 000 002 922,1628.25
202 000 002 923,2054.36
202 000 002 924,1779.42
202 000 002 925,1720.29
202 000 002 926,1671.08
202 000 002 927,3205.61
202 000 002 928,1994.6
202 000 002 929,2139.07
202 000 002 930,1834.08
202 000 002 931,1658.35
202 000 002 932,2248.45
202 000 002 933,2079.53
202 000 002 934,1977.11
202 000 002 935,2258.58
202 000 002 936,2056.15
202 000 002 937,1686.29
202 000 002 938,1511.76
202 000 002 939,1610.31
202 000 002 940,3065.93
202 000 002 941,2760.42
202 000 002 942,3634.86
202 000 002 943,1709.36
202 000 002 944,2023.64
202 000 002 945,2400.65
202 000 002 946,1852.96
202 000 002 947,1713.01
202 000 002 948,1893.3
202 000 002 949,1879.69
202 000 002 950,2436.51
202 000 002 951,2813.97
202 000 002 952,3020.52
202 000 002 953,2449.63
202 000 002 954,2298.22
202 000 002 955,2101.79
202 000 002 956,3167.03
202 000 002 957,2785.73
202 000 002 958,2428.09
202 000 002 959,2861.49
202 000 002 960,1228.46
202 000 002 961,2902.45
202 000 002 962,2620.39
202 000 002 963,2620.09
202 000 002 964,2693.72
202 000 002 965,2924.76
202 000 002 966,1853.33
202 000 002 967,3586.78
202 000 002 968,2642.67
202 000 002 969,2200.13
202 000 002 970,3068.01
202 000 002 971,2443.07
202 000 002 972,1120.17
202 000 002 973,1984.87
202 000 002 974,2498.8
202 000 002 975,2331.67
202 000 002 976,2284.05
202 000 002 977,2641.43
202 000 002 978,2308.32
202 000 002 979,2543.38
202 000 002 980,2581.26
202 000 002 981,2415.38
202 000 002 982,2498.91
202 000 002 983,2373.91
202 000 002 984,2787.1
202 000 002 985,3033.98
202 000 002 986,3304.34
202 000 002 987,2927.79
202 000 002 988,2228.94
202 000 002 989,1988.34
202 000 002 990,2346.09
202 000 002 991,2599.11
202 000 002 992,2127.1
202 000 002 993,2120.99
202 000 002 994,2312.98
202 000 002 995,3326.82
202 000 002 996,1792.47
202 000 002 997,2216.6
202 000 002 998,2623.03
202 000 002 999,2548.63
202 000 003 000,1796.3
202 000 003 001,2997.9
202 000 003 002,2011.46
202 000 003 003,2653.33
202 000 003 004,2661.03
202 000 003 005,3472.38
202 000 003 006,2101.65
202 000 003 007,2467.87
202 000 003 008,2925.44
202 000 003 009,2345.64
202 000 003 010,2000.41
202 000 003 011,1799.81
202 000 003 012,2723.56
202 000 003 013,2543.92
202 000 003 014,3874.64
202 000 003 015,2439.63
202 000 003 016,2957.61
202 000 003 017,3004.72
202 000 003 018,2859.24
202 000 003 019,3179.46
202 000 003 020,2501.05
202 000 003 021,2345.98
202 000 003 022,2836.11
202 000 003 023,2878.07
202 000 003 024,1884.28
202 000 003 025,2264.39
202 000 003 026,2003.97
202 000 003 027,2755.77
202 000 003 028,1967.05
202 000 003 029,2099.88
202 000 003 030,1553.94
202 000 003 031,3044.69
202 000 003 032,2659.19
202 000 003 033,2131.6
202 000 003 034,2390.76
202 000 003 035,3210
202 000 003 036,2236.24
202 000 003 037,3139.73
202 000 003 038,2673.84
202 000 003 039,2414.67
202 000 003 040,2582.85
202 000 003 041,2585.09
202 000 003 042,2084.67
202 000 003 043,2741.82
202 000 003 044,2613.34
202 000 003 045,2528.73
202 000 003 046,2518.38
202 000 003 047,2314.78
202 000 003 048,2258.82
202 000 003 049,3079.81
202 000 003 050,2294.16
202 000 003 051,2149.52
202 000 003 052,2228.9
202 000 003 053,1888.92
202 000 003 054,1392.22
202 000 003 055,3092.9
202 000 003 056,1884.97
202 000 003 057,3074.51
202 000 003 058,2889.08
202 000 003 059,2799.02
202 000 003 060,3869.06
202 000 003 061,2840.14
202 000 003 062,2188.02
202 000 003 063,2974.92
202 000 003 064,1667.52
202 000 003 065,2287.7
202 000 003 066,1585.4
202 000 003 067,2212.57
202 000 003 068,1717.38
202 000 003 069,2194.22
202 000 003 070,2524.56
202 000 003 071,1948.35
202 000 003 072,1964.25
202 000 003 073,2872.66
202 000 003 074,2786.07
202 000 003 075,2320.05
202 000 003 076,2971.17
202 000 003 077,2217.22
202 000 003 078,2645.52
202 000 003 079,2393.88
202 000 003 080,2571.14
202 000 003 081,3102.51
202 000 003 082,2548.07
202 000 003 083,1951.85
202 000 003 084,2789.01
202 000 003 085,2422.49
202 000 003 086,2868.01
202 000 003 087,2088.11
202 000 003 088,2370.11
202 000 003 089,1813.34
202 000 003 090,3190.12
202 000 003 091,2110.65
202 000 003 092,2058.97
202 000 003 093,2619.76
202 000 003 094,2404.43
202 000 003 095,2564.65
202 000 003 096,2647.02
202 000 003 097,3367.48
202 000 003 098,1833.5
202 000 003 099,1948.21
202 000 003 100,2669
202 000 003 101,2637.66
202 000 003 102,1802.83
202 000 003 103,2235.57
202 000 003 104,2531.37
202 000 003 105,1997.6
202 000 003 106,2087.15
202 000 003 107,1999.77
202 000 003 108,1532.62
202 000 003 109,2250.3
202 000 003 110,1769.83
202 000 003 111,1588.72
202 000 003 112,1727.44
202 000 003 113,1450.53
202 000 003 114,1785.08
202 000 003 115,1981.67
202 000 003 116,2672.5
202 000 003 117,2174.5
202 000 003 118,2441.09
202 000 003 119,2550.64
202 000 003 120,2990.27
202 000 003 121,3083.02
202 000 003 122,1780.34
202 000 003 123,2487.41
202 000 003 124,1774.01
202 000 003 125,1660.43
202 000 003 126,2562.56
202 000 003 127,1927.19
202 000 003 128,2590.89
202 000 003 129,2406.6
202 000 003 130,2661.33
202 000 003 131,1828.61
202 000 003 132,2838.56
202 000 003 133,2796.46
202 000 003 134,2795.64
202 000 003 135,2381.72
202 000 003 136,1891.69
202 000 003 137,3036.86
202 000 003 138,2059.33
202 000 003 139,2678.72
202 000 003 140,1775.58
202 000 003 141,2708.46
202 000 003 142,3030.37
202 000 003 143,3301.62
202 000 003 144,2349.53
202 000 003 145,3147.5
202 000 003 146,1647.48
202 000 003 147,2884.97
202 000 003 148,3555.12
202 000 003 149,2694.88
202 000 003 150,2027.61
202 000 003 151,2770.08
202 000 003 152,2178.21
202 000 003 153,2898.81
202 000 003 154,3091.96
202 000 003 155,1621.37
202 000 003 156,2810.7
202 000 003 157,2486.65
202 000 003 158,2223.23
202 000 003 159,2621.47
202 000 003 160,2295.38
202 000 003 161,1774.3
202 000 003 162,1610.97
202 000 003 163,3064.66
202 000 003 164,1608.09
202 000 003 165,3136.26
202 000 003 166,2050.57
202 000 003 167,2661.39
202 000 003 168,2117.9
202 000 003 169,1658.11
202 000 003 170,2437.37
202 000 003 171,2170.88
202 000 003 172,3175.65
202 000 003 173,2898.56
202 000 003 174,2344.92
202 000 003 175,2473.17
202 000 003 176,2374.61
202 000 003 177,2217.55
202 000 003 178,1795.68
202 000 003 179,1926.4
202 000 003 180,2217.56
202 000 003 181,1863.5
202 000 003 182,2105.77
202 000 003 183,2513.42
202 000 003 184,2572.03
202 000 003 185,2544.54
202 000 003 186,2887.48
202 000 003 187,3087.62
202 000 003 188,1643.7
202 000 003 189,1400.4
202 000 003 190,2015.85
202 000 003 191,2673.72
202 000 003 192,2486.56
202 000 003 193,2852.01
202 000 003 194,2398.39
202 000 003 195,2660.52
202 000 003 196,2298.23
202 000 003 197,2999.91
202 000 003 198,2222.41
202 000 003 199,2247.95
202 000 003 200,1830.86
202 000 003 201,2437.2
202 000 003 202,2454.73
202 000 003 203,2073.24
202 000 003 204,2938.09
202 000 003 205,2477.08
202 000 003 206,3005.71
202 000 003 207,2674.28
202 000 003 208,3462.57
202 000 003 209,3293.59
202 000 003 210,2477.12
202 000 003 211,2414.4
202 000 003 212,1710.71
202 000 003 213,2040.4
202 000 003 214,2397.1
202 000 003 215,2415.15
202 000 003 216,2959.83
202 000 003 217,2572.42
202 000 003 218,1849.54
202 000 003 219,2391.33
202 000 003 220,2735.99
202 000 003 221,2261.34
202 000 003 222,1992.59
202 000 003 223,1592.03
202 000 003 224,2279.23
202 000 003 225,2499.43
202 000 003 226,2186.3
202 000 003 227,2439.14
202 000 003 228,1820.51
202 000 003 229,1462.68
202 000 003 230,1791.08
202 000 003 231,2552.11
202 000 003 232,3432.61
202 000 003 233,1882.58
202 000 003 234,1546.74
202 000 003 235,2644.94
202 000 003 236,2210.96
202 000 003 237,2600.98
202 000 003 238,1873.96
202 000 003 239,2747.18
202 000 003 240,2741.19
202 000 003 241,3303.69
202 000 003 242,2022.01
202 000 003 243,2187.41
202 000 003 244,2291.51
202 000 003 245,2632.45
202 000 003 246,3708.36
202 000 003 247,2644.96
202 000 003 248,2247.36
202 000 003 249,1953.86
202 000 003 250,2226.07
202 000 003 251,2822.11
202 000 003 252,2571.76
202 000 003 253,2278.4
202 000 003 254,3360.16
202 000 003 255,2524.76
202 000 003 256,3183.04
202 000 003 257,2006.27
202 000 003 258,2597.99
202 000 003 259,3052.73
202 000 003 260,3157.14
202 000 003 261,2030.83
202 000 003 262,2165.58
202 000 003 263,2300.73
202 000 003 264,2668.85
202 000 003 265,2084.99
202 000 003 266,2476.65
202 000 003 267,2722.98
202 000 003 268,2256.04
202 000 003 269,2790.21
202 000 003 270,3150.79
202 000 003 271,2071.64
202 000 003 272,2227.14
202 000 003 273,2273.4
202 000 003 274,2312.49
202 000 003 275,2440.22
202 000 003 276,2368.63
202 000 003 277,2694.6
202 000 003 278,2530.81
202 000 003 279,2303.19
202 000 003 280,2127.64
202 000 003 281,1794.91
202 000 003 282,2173.24
202 000 003 283,2721.27
202 000 003 284,3008.78
202 000 003 285,2467.48
202 000 003 286,2809.4
202 000 003 287,2261.15
202 000 003 288,1958.01
202 000 003 289,2575.47
202 000 003 290,2248.81
202 000 003 291,2281.96
202 000 003 292,2379.5
202 000 003 293,2778.23
202 000 003 294,2046.73
202 000 003 295,1855.34
202 000 003 296,1575.88
202 000 003 297,2899.16
202 000 003 298,2223.27
202 000 003 299,2693.03
202 000 003 300,2796.48
202 000 003 301,2776.47
202 000 003 302,2158.81
202 000 003 303,2281.84
202 000 003 304,2665.07
202 000 003 305,2804.25
202 000 003 306,3284.96
202 000 003 307,3224.24
202 000 003 308,2638.01
202 000 003 309,1577.21
202 000 003 310,3615.15
202 000 003 311,3384.59
202 000 003 312,2526.33
202 000 003 313,2555.21
202 000 003 314,1901.69
202 000 003 315,1332.68
202 000 003 316,2712.65
202 000 003 317,2336.49
202 000 003 318,2407.47
202 000 003 319,2238.33
202 000 003 320,1515.23
202 000 003 321,2348.92
202 000 003 322,2008.63
202 000 003 323,1245.22
202 000 003 324,2574.42
202 000 003 325,2321.29
202 000 003 326,3011.8
202 000 003 327,2658
202 000 003 328,3013.79
202 000 003 329,3055.33
202 000 003 330,2212.92
202 000 003 331,2853.47
202 000 003 332,2454.47
202 000 003 333,2234.79
202 000 003 334,2292.1
202 000 003 335,2273.02
202 000 003 336,2789.6
202 000 003 337,2252.58
202 000 003 338,2305.81
202 000 003 339,2443.45
202 000 003 340,1946.85
202 000 003 341,2596.87
202 000 003 342,2153.61
202 000 003 343,2370.63
202 000 003 344,3034.95
202 000 003 345,2880.38
202 000 003 346,2624.5
202 000 003 347,2369.1
202 000 003 348,2471.61
202 000 003 349,2911.39
202 000 003 350,2297.69
202 000 003 351,2305.05
202 000 003 352,2206.96
202 000 003 353,2621.4
202 000 003 354,3454.53
202 000 003 355,2988.75
202 000 003 356,2387.75
202 000 003 357,2960.55
202 000 003 358,2464.88
202 000 003 359,2429.02
202 000 003 360,2887.94
202 000 003 361,2830.87
202 000 003 362,2146.52
202 000 003 363,2261.6
202 000 003 364,2504.06
202 000 003 365,2504.85
202 000 003 366,3407.22
202 000 003 367,2567.12
202 000 003 368,2339.85
202 000 003 369,2530.03
202 000 003 370,2550.37
202 000 003 371,2737.53
202 000 003 372,1618.2
202 000 003 373,2610.94
202 000 003 374,3769.77
202 000 003 375,2011.42
202 000 003 376,2443.8
202 000 003 377,2250.07
202 000 003 378,2359.67
202 000 003 379,3557.13
202 000 003 380,2486.52
202 000 003 381,2342.33
202 000 003 382,3265.13
202 000 003 383,3105.3
202 000 003 384,3292.44
202 000 003 385,2843.35
202 000 003 386,1886.83
202 000 003 387,2506.08
202 000 003 388,2303.3
202 000 003 389,3936.42
202 000 003 390,2632.04
202 000 003 391,2653.33
202 000 003 392,3011.29
202 000 003 393,2113
202 000 003 394,2523.76
202 000 003 395,2794.69
202 000 003 396,2615.74
202 000 003 397,1584.95
202 000 003 398,1385.88
202 000 003 399,1976.14
202 000 003 400,1848.37
202 000 003 401,2654.41
202 000 003 402,2242.64
202 000 003 403,1800.3
202 000 003 404,2957.89
202 000 003 405,2002.45
202 000 003 406,3145.55
202 000 003 407,1642.27
202 000 003 408,2277.68
202 000 003 409,2282.8
202 000 003 410,1756.81
202 000 003 411,1880.94
202 000 003 412,3363.75
202 000 003 413,1516.04
202 000 003 414,1546.42
202 000 003 415,1305.46
202 000 003 416,2861.42
202 000 003 417,2175.31
202 000 003 418,3239.79
202 000 003 419,1757.1
202 000 003 420,2721.95
202 000 003 421,1513.55
202 000 003 422,3036.18
202 000 003 423,1879.67
202 000 003 424,2796.97
202 000 003 425,2304.75
202 000 003 426,2685.58
202 000 003 427,1410.92
202 000 003 428,2700.71
202 000 003 429,1955.43
202 000 003 430,2099.98
202 000 003 431,2769.59
202 000 003 432,2430.49
202 000 003 433,1764.61
202 000 003 434,2305.79
202 000 003 435,2642.35
202 000 003 436,1588.05
202 000 003 437,1541.86
202 000 003 438,2229.9
202 000 003 439,2682.52
202 000 003 440,2768.11
202 000 003 441,2000.9
202 000 003 442,1392.88
202 000 003 443,2693.63
202 000 003 444,2616
202 000 003 445,2645.09
202 000 003 446,1722.63
202 000 003 447,3151.03
202 000 003 448,1834.94
202 000 003 449,2602.82
202 000 003 450,1937.77
202 000 003 451,2144.22
202 000 003 452,2844.34
202 000 003 453,2212.38
202 000 003 454,2831.47
202 000 003 455,2512.64
202 000 003 456,2902.33
202 000 003 457,2615.38
202 000 003 458,2520.11
202 000 003 459,1681.29
202 000 003 460,2443.4
202 000 003 461,1943.66
202 000 003 462,1730.13
202 000 003 463,2718.03
202 000 003 464,2644.81
202 000 003 465,1896.55
202 000 003 466,2601.46
202 000 003 467,2015.71
202 000 003 468,2609.28
202 000 003 469,2375.79
202 000 003 470,1632.59
202 000 003 471,2299.12
202 000 003 472,3162.76
202 000 003 473,2527.98
202 000 003 474,2699.84
202 000 003 475,2301.16
202 000 003 476,2062.63
202 000 003 477,2100.36
202 000 003 478,2308.07
202 000 003 479,1997.05
202 000 003 480,2502.12
202 000 003 481,2611.21
202 000 003 482,2202.89
202 000 003 483,2483.26
202 000 003 484,2534.67
202 000 003 485,2757.28
202 000 003 486,2533.24
202 000 003 487,1997.11
202 000 003 488,2202.29
202 000 003 489,2226.95
202 000 003 490,2091.65
202 000 003 491,2258.43
202 000 003 492,3031.45
202 000 003 493,2499.9
202 000 003 494,2185.27
202 000 003 495,2242.2
202 000 003 496,3523.43
202 000 003 497,1804.23
202 000 003 498,3048.03
202 000 003 499,2250.3
202 000 003 500,2227.45
202 000 003 501,2569.33
202 000 003 502,2348.94
202 000 003 503,2783.22
202 000 003 504,3183.69
202 000 003 505,3247.42
202 000 003 506,3054.64
202 000 003 507,2933.78
202 000 003 508,2721.49
202 000 003 509,2929.68
202 000 003 510,1804.17
202 000 003 511,1548.85
202 000 003 512,2224.06
202 000 003 513,1705.13
202 000 003 514,2389.95
202 000 003 515,1783.92
202 000 003 516,2081.18
202 000 003 517,2473.69
202 000 003 518,2369.35
202 000 003 519,2228.04
202 000 003 520,1690.95
202 000 003 521,1639.11
202 000 003 522,1442.23
202 000 003 523,1811.63
202 000 003 524,1612.59
202 000 003 525,1911.11
202 000 003 526,2603.57
202 000 003 527,1919.57
202 000 003 528,2907.05
202 000 003 529,2164.97
202 000 003 530,1279.26
202 000 003 531,1863.8
202 000 003 532,2829.67
202 000 003 533,2119.85
202 000 003 534,2120.63
202 000 003 535,2414.92
202 000 003 536,2349.74
202 000 003 537,2195.91
202 000 003 538,2307.38
202 000 003 539,2385.55
202 000 003 540,1696.64
202 000 003 541,3212.35
202 000 003 542,2196.71
202 000 003 543,2655.08
202 000 003 544,2948.64
202 000 003 545,1669.63
202 000 003 546,2932.95
202 000 003 547,1985.19
202 000 003 548,2253.39
202 000 003 549,1713
202 000 003 550,1876.74
202 000 003 551,1909.48
202 000 003 552,2741.38
202 000 003 553,3135.64
202 000 003 554,2640.4
202 000 003 555,2435.6
202 000 003 556,2671.22
202 000 003 557,1383.3
202 000 003 558,2470.93
202 000 003 559,3080.28
202 000 003 560,2491.25
202 000 003 561,3666.74
202 000 003 562,2131.38
202 000 003 563,2989.15
202 000 003 564,3893.11
202 000 003 565,1238.64
202 000 003 566,1855.07
202 000 003 567,2593.94
202 000 003 568,2195.38
202 000 003 569,2898.98
202 000 003 570,1747.08
202 000 003 571,2788.18
202 000 003 572,2589.47
202 000 003 573,3272.07
202 000 003 574,2335.68
202 000 003 575,2149.19
202 000 003 576,2316.7
202 000 003 577,3090.74
202 000 003 578,1856.85
202 000 003 579,2604.9
202 000 003 580,2287.41
202 000 003 581,3155.24
202 000 003 582,1939.24
202 000 003 583,3308.25
202 000 003 584,2642.7
202 000 003 585,1910.86
202 000 003 586,2241.1
202 000 003 587,2229.96
202 000 003 588,2320.7
202 000 003 589,2558.76
202 000 003 590,1935.29
202 000 003 591,2534.72
202 000 003 592,2218.63
202 000 003 593,2941.86
202 000 003 594,2042.89
202 000 003 595,2338.03
202 000 003 596,2692.07
202 000 003 597,2983.93
202 000 003 598,1938.78
202 000 003 599,2163.93
202 000 003 600,2359.07
202 000 003 601,2940.05
202 000 003 602,3221.89
202 000 003 603,2603.18
202 000 003 604,2147.51
202 000 003 605,2077.65
202 000 003 606,3487.88
202 000 003 607,2104.78
202 000 003 608,3754.67
202 000 003 609,2808.88
202 000 003 610,2895.04
202 000 003 611,2893.77
202 000 003 612,2007.24
202 000 003 613,2336.99
202 000 003 614,2584.81
202 000 003 615,2865.48
202 000 003 616,1392.42
202 000 003 617,1779.31
202 000 003 618,2868.24
202 000 003 619,1966.57
202 000 003 620,1688.1
202 000 003 621,3158.89
202 000 003 622,2425.21
202 000 003 623,1913.68
202 000 003 624,2494.04
202 000 003 625,1896.32
202 000 003 626,1723.47
202 000 003 627,2755.74
202 000 003 628,3418.34
202 000 003 629,1798.65
202 000 003 630,2136.52
202 000 003 631,1753.56
202 000 003 632,1740.92
202 000 003 633,1908.57
202 000 003 634,1689.22
202 000 003 635,1599.13
